Filename,RRT,Group,Class,MF,Treatment,ID,Year,Month,VOC,ER_final,log_10,Plot,sampling
3.3_hxn_JUN.CDF,1.898,ST,ST,C15H24,HxN,3_hxn,2018,June,a-farnesene,0,7.69,3,one
6.6_n_JUN.CDF,2.117,oST,oST,C15H24O,N,6_n,2018,June,ost,0,7.69,6,one
11.12_c_JUN.CDF,1.22,OVOC,oBz,C9H12O2,C,12_c,2018,June,benzaldehyde dimethyl acetal,0,7.7,12,one
11.12_c_JUN.CDF,1.482,OVOC,oBz,C10H12O2,C,12_c,2018,June,thymoquinone,0,7.7,12,one
3.3_hxn_JUN.CDF,0.844,HC,Bz,C9H12,HxN,3_hxn,2018,June,(1-methylethyl)benzene,0.01,7.7,3,one
1.1_c_JUN.CDF,0.588,OVOC,ester,C6H12O2,C,1_c,2018,June,"butanoic acid, ethyl ester",0.01,7.7,1,one
7.7_hxn_JUN.CDF,1.331,OVOC,ovoc,C10H22O2,HxN,7_hxn,2018,June,octanal dimethyl acetal,0.01,7.71,7,one
2.2_h_JUN.CDF,1.482,OVOC,oBz,C10H12O2,H,2_h,2018,June,thymoquinone,0.01,7.72,2,one
2.2_h_JUN.CDF,1.11,HC,alkane,,H,2_h,2018,June,alkane,0.01,7.72,2,one
3.3_hxn_JUN.CDF,1.511,OVOC,ovoc,,HxN,3_hxn,2018,June,ovoc,0.01,7.72,3,one
6.6_n_JUN.CDF,0.696,GLV,alcohol,C6H12O,N,6_n,2018,June,cis-3-hexen-1-ol,0.01,7.72,6,one
9.9_n_JUN.CDF,1.623,oMT,oMT,,N,9_n,2018,June,omt,0.01,7.74,9,one
7.7_hxn_JUN.CDF,0.456,OVOC,ester,C5H10O2,HxN,7_hxn,2018,June,"butanoic acid, methyl ester",0.01,7.75,7,one
3.3_hxn_JUN.CDF,1.846,ST,ST,C15H24,HxN,3_hxn,2018,June,a-humulene,0.01,7.75,3,one
6.6_n_JUN.CDF,1.898,ST,ST,C15H24,N,6_n,2018,June,a-farnesene,0.01,7.75,6,one
2.2_h_JUN.CDF,1.898,ST,ST,C15H24,H,2_h,2018,June,a-farnesene,0.01,7.76,2,one
2.2_h_JUN.CDF,1.022,MT,MT,C10H16,H,2_h,2018,June,3-carene,0.01,7.78,2,one
2.2_h_JUN.CDF,0.456,OVOC,ester,C5H10O2,H,2_h,2018,June,"butanoic acid, methyl ester",0.01,7.78,2,one
11.12_c_JUN.CDF,1.898,ST,ST,C15H24,C,12_c,2018,June,a-farnesene,0.01,7.81,12,one
4.4_hxn_JUN.CDF,0.844,HC,Bz,C9H12,HxN,4_hxn,2018,June,(1-methylethyl)benzene,0.01,7.81,4,one
9.9_n_JUN.CDF,1.22,OVOC,oBz,C9H12O2,N,9_n,2018,June,benzaldehyde dimethyl acetal,0.01,7.81,9,one
2.2_h_JUN.CDF,1.361,MT,MT,C10H12,H,2_h,2018,June,mt,0.01,7.83,2,one
4.4_hxn_JUN.CDF,0.77,OVOC,acid,C6H8O2,HxN,4_hxn,2018,June,sorbic acid,0.01,7.84,4,one
2.2_h_JUN.CDF,2.118,oST,oST,C15H24O,H,2_h,2018,June,ost,0.01,7.84,2,one
1.1_c_JUN.CDF,0.613,OVOC,ester,C6H12O2,C,1_c,2018,June,"acetic acid, butyl ester",0.01,7.85,1,one
5.5_h_JUN.CDF,1.168,OVOC,oBz,C9H12O,H,5_h,2018,June,"a,a-dimethyl-benzenemethanol",0.01,7.85,5,one
6.6_n_JUN.CDF,1.565,OVOC,ovoc,,N,6_n,2018,June,ovoc,0.01,7.85,6,one
11.12_c_JUN.CDF,1.623,oMT,oMT,,C,12_c,2018,June,omt,0.01,7.87,12,one
2.2_h_JUN.CDF,1.331,OVOC,ovoc,C10H22O2,H,2_h,2018,June,octanal dimethyl acetal,0.01,7.87,2,one
9.9_n_JUN.CDF,1.565,OVOC,ovoc,,N,9_n,2018,June,ovoc,0.01,7.89,9,one
7.7_hxn_JUN.CDF,1.461,OTHER,sulfo,C7H11NS,HxN,7_hxn,2018,June,isothiocyanato-cyclohexane,0.01,7.89,7,one
5.5_h_JUN.CDF,0.943,OVOC,ovoc,,H,5_h,2018,June,ovoc,0.01,7.9,5,one
5.5_h_JUN.CDF,0.715,HC,Bz,C8H10,H,5_h,2018,June,ethylbenzene,0.01,7.9,5,one
3.3_hxn_JUN.CDF,1.599,oMT,oMT,C10H16O,HxN,3_hxn,2018,June,omt,0.01,7.9,3,one
2.2_h_JUN.CDF,1.48,oMT,oMT,,H,2_h,2018,June,omt,0.01,7.91,2,one
12.19_c_JUN.CDF,1.599,oMT,oMT,C10H16O,C,19_c,2018,June,omt,0.01,7.91,19,one
2.2_h_JUN.CDF,2.07,ST,ST,C15H24O,H,2_h,2018,June,ost,0.01,7.91,2,one
5.5_h_JUN.CDF,1.461,OTHER,sulfo,C7H11NS,H,5_h,2018,June,isothiocyanato-cyclohexane,0.01,7.93,5,one
2.2_h_JUN.CDF,1.846,ST,ST,C15H24,H,2_h,2018,June,a-humulene,0.01,7.93,2,one
5.5_h_JUN.CDF,1.599,oMT,oMT,C10H16O,H,5_h,2018,June,omt,0.01,7.93,5,one
12.19_c_JUN.CDF,0.943,OVOC,ovoc,,C,19_c,2018,June,ovoc,0.01,7.94,19,one
2.2_h_JUN.CDF,1.94,ST,ST,C15H24,H,2_h,2018,June,a-bisabolene,0.01,7.94,2,one
7.7_hxn_JUN.CDF,0.844,HC,Bz,C9H12,HxN,7_hxn,2018,June,(1-methylethyl)benzene,0.01,7.95,7,one
12.19_c_JUN.CDF,1.792,ST,ST,C15H24,C,19_c,2018,June,b-caryophyllene,0.01,7.96,19,one
11.12_c_JUN.CDF,0.844,HC,Bz,C9H12,C,12_c,2018,June,(1-methylethyl)benzene,0.01,7.96,12,one
4.4_hxn_JUN.CDF,1.599,oMT,oMT,C10H16O,HxN,4_hxn,2018,June,omt,0.01,7.96,4,one
11.12_c_JUN.CDF,0.456,OVOC,ester,C5H10O2,C,12_c,2018,June,"butanoic acid, methyl ester",0.01,7.96,12,one
5.5_h_JUN.CDF,0.588,OVOC,ester,C6H12O2,H,5_h,2018,June,"butanoic acid, ethyl ester",0.01,7.97,5,one
3.3_hxn_JUN.CDF,0.382,OVOC,furan,C5H10O,HxN,3_hxn,2018,June,furan,0.01,7.97,3,one
5.5_h_JUN.CDF,1.52,HC,alkane,C15H32,H,5_h,2018,June,"2,6,11-trimethyl-dodecane",0.01,7.98,5,one
5.5_h_JUN.CDF,1.215,oMT,oMT,C10H16O,H,5_h,2018,June,omt,0.01,7.99,5,one
7.7_hxn_JUN.CDF,1.764,oMT,oMT,,HxN,7_hxn,2018,June,omt,0.01,7.99,7,one
2.2_h_JUN.CDF,0.613,OVOC,ester,C6H12O2,H,2_h,2018,June,"acetic acid, butyl ester",0.01,8,2,one
6.6_n_JUN.CDF,1.94,ST,ST,C15H24,N,6_n,2018,June,a-bisabolene,0.01,8,6,one
4.4_hxn_JUN.CDF,1.764,oMT,oMT,,HxN,4_hxn,2018,June,omt,0.01,8.01,4,one
6.6_n_JUN.CDF,1.482,OVOC,oBz,C10H12O2,N,6_n,2018,June,thymoquinone,0.01,8.01,6,one
12.19_c_JUN.CDF,1.461,OTHER,sulfo,C7H11NS,C,19_c,2018,June,isothiocyanato-cyclohexane,0.01,8.01,19,one
6.6_n_JUN.CDF,1.331,OVOC,ovoc,C10H22O2,N,6_n,2018,June,octanal dimethyl acetal,0.01,8.02,6,one
1.1_c_JUN.CDF,0.456,OVOC,ester,C5H10O2,C,1_c,2018,June,"butanoic acid, methyl ester",0.01,8.04,1,one
7.7_hxn_JUN.CDF,1.48,oMT,oMT,,HxN,7_hxn,2018,June,omt,0.01,8.04,7,one
11.12_c_JUN.CDF,2.07,ST,ST,C15H24O,C,12_c,2018,June,ost,0.01,8.04,12,one
11.12_c_JUN.CDF,2.049,oST,oST,C15H24O,C,12_c,2018,June,caryophyllene oxide,0.01,8.05,12,one
2.2_h_JUN.CDF,1.461,OTHER,sulfo,C7H11NS,H,2_h,2018,June,isothiocyanato-cyclohexane,0.01,8.05,2,one
3.3_hxn_JUN.CDF,2.049,oST,oST,C15H24O,HxN,3_hxn,2018,June,caryophyllene oxide,0.01,8.05,3,one
9.9_n_JUN.CDF,2.07,ST,ST,C15H24O,N,9_n,2018,June,ost,0.01,8.05,9,one
3.3_hxn_JUN.CDF,1.093,HC,alkane,C10H20,HxN,3_hxn,2018,June,alkane,0.01,8.05,3,one
9.9_n_JUN.CDF,1.898,ST,ST,C15H24,N,9_n,2018,June,a-farnesene,0.01,8.06,9,one
9.9_n_JUN.CDF,0.338,OVOC,ester,C4H8O2,N,9_n,2018,June,methyl propionate,0.01,8.06,9,one
6.6_n_JUN.CDF,1.022,MT,MT,C10H16,N,6_n,2018,June,3-carene,0.01,8.06,6,one
3.3_hxn_JUN.CDF,1.792,ST,ST,C15H24,HxN,3_hxn,2018,June,b-caryophyllene,0.01,8.07,3,one
11.12_c_JUN.CDF,0.848,MT,MT,C10H16,C,12_c,2018,June,b-thujene,0.01,8.07,12,one
11.12_c_JUN.CDF,1.599,HC,alkane,C15H32,C,12_c,2018,June,"2,6,10-trimethyl-dodecane",0.01,8.07,12,one
1.1_c_JUN.CDF,1.608,HC,alkane,C16H34,C,1_c,2018,June,"2,2,4,4,6,8,8-heptamethyl-nonane",0.01,8.07,1,one
4.4_hxn_JUN.CDF,1.623,oMT,oMT,,HxN,4_hxn,2018,June,omt,0.01,8.08,4,one
1.1_c_JUN.CDF,1.215,oMT,oMT,C10H16O,C,1_c,2018,June,omt,0.01,8.1,1,one
1.1_c_JUN.CDF,1.022,MT,MT,C10H16,C,1_c,2018,June,3-carene,0.01,8.1,1,one
6.6_n_JUN.CDF,1.361,MT,MT,C10H12,N,6_n,2018,June,mt,0.01,8.1,6,one
2.2_h_JUN.CDF,0.958,MT,MT,C10H16,H,2_h,2018,June,b-pinene,0.01,8.11,2,one
9.9_n_JUN.CDF,0.588,OVOC,ester,C6H12O2,N,9_n,2018,June,"butanoic acid, ethyl ester",0.01,8.12,9,one
7.7_hxn_JUN.CDF,1.898,ST,ST,C15H24,HxN,7_hxn,2018,June,a-farnesene,0.01,8.12,7,one
1.1_c_JUN.CDF,1.52,HC,alkane,C15H32,C,1_c,2018,June,"2,6,11-trimethyl-dodecane",0.01,8.13,1,one
6.6_n_JUN.CDF,0.844,HC,Bz,C9H12,N,6_n,2018,June,(1-methylethyl)benzene,0.01,8.13,6,one
9.9_n_JUN.CDF,0.911,HC,alkane,,N,9_n,2018,June,alkane,0.01,8.13,9,one
12.19_c_JUN.CDF,1.386,OVOC,oBz,C8H8O3,C,19_c,2018,June,methyl salicylate,0.01,8.14,19,one
12.19_c_JUN.CDF,1.093,HC,alkane,C10H20,C,19_c,2018,June,alkane,0.01,8.14,19,one
3.3_hxn_JUN.CDF,1.022,MT,MT,C10H16,HxN,3_hxn,2018,June,3-carene,0.01,8.14,3,one
11.12_c_JUN.CDF,1.361,MT,MT,C10H12,C,12_c,2018,June,mt,0.01,8.15,12,one
9.9_n_JUN.CDF,1.779,OTHER,other,,N,9_n,2018,June,other,0.01,8.15,9,one
2.2_h_JUN.CDF,0.844,HC,Bz,C9H12,H,2_h,2018,June,(1-methylethyl)benzene,0.01,8.15,2,one
7.7_hxn_JUN.CDF,0.911,HC,alkane,,HxN,7_hxn,2018,June,alkane,0.01,8.16,7,one
5.5_h_JUN.CDF,1.351,GLV,ester,C10H18O2,H,5_h,2018,June,cis-3-hexenyl butyrate,0.01,8.16,5,one
12.19_c_JUN.CDF,1.511,OVOC,ovoc,,C,19_c,2018,June,ovoc,0.01,8.17,19,one
1.1_c_JUN.CDF,1.792,ST,ST,C15H24,C,1_c,2018,June,b-caryophyllene,0.01,8.17,1,one
12.19_c_JUN.CDF,1.52,HC,alkane,C15H32,C,19_c,2018,June,"2,6,11-trimethyl-dodecane",0.02,8.18,19,one
7.7_hxn_JUN.CDF,1.482,OVOC,oBz,C10H12O2,HxN,7_hxn,2018,June,thymoquinone,0.02,8.19,7,one
9.9_n_JUN.CDF,1.009,MT,MT,C10H16,N,9_n,2018,June,a-phellandrene,0.02,8.19,9,one
7.7_hxn_JUN.CDF,1.608,HC,alkane,C16H34,HxN,7_hxn,2018,June,"2,2,4,4,6,8,8-heptamethyl-nonane",0.02,8.2,7,one
2.2_h_JUN.CDF,1.009,MT,MT,C10H16,H,2_h,2018,June,a-phellandrene,0.02,8.21,2,one
11.12_c_JUN.CDF,1.687,OVOC,aldehyde,C12H22O,C,12_c,2018,June,2-butyl-2-octenal,0.02,8.21,12,one
6.6_n_JUN.CDF,1.846,ST,ST,C15H24,N,6_n,2018,June,a-humulene,0.02,8.22,6,one
12.19_c_JUN.CDF,1.764,OVOC,oBz,,C,19_c,2018,June,obz,0.02,8.22,19,one
11.12_c_JUN.CDF,0.958,MT,MT,C10H16,C,12_c,2018,June,b-pinene,0.02,8.23,12,one
5.5_h_JUN.CDF,1.792,ST,ST,C15H24,H,5_h,2018,June,b-caryophyllene,0.02,8.24,5,one
7.7_hxn_JUN.CDF,1.022,MT,MT,C10H16,HxN,7_hxn,2018,June,3-carene,0.02,8.24,7,one
7.7_hxn_JUN.CDF,0.958,MT,MT,C10H16,HxN,7_hxn,2018,June,b-pinene,0.02,8.24,7,one
12.19_c_JUN.CDF,2.12,OVOC,ovoc,,C,19_c,2018,June,ovoc,0.02,8.25,19,one
5.5_h_JUN.CDF,0.958,MT,MT,C10H16,H,5_h,2018,June,b-pinene,0.02,8.25,5,one
12.19_c_JUN.CDF,1.818,ST,ST,C15H24,C,19_c,2018,June,st,0.02,8.26,19,one
7.7_hxn_JUN.CDF,0.588,OVOC,ester,C6H12O2,HxN,7_hxn,2018,June,"butanoic acid, ethyl ester",0.02,8.26,7,one
7.7_hxn_JUN.CDF,1.565,OVOC,ovoc,,HxN,7_hxn,2018,June,ovoc,0.02,8.26,7,one
1.1_c_JUN.CDF,1.599,HC,alkane,C15H32,C,1_c,2018,June,"2,6,10-trimethyl-dodecane",0.02,8.26,1,one
7.7_hxn_JUN.CDF,1.779,OTHER,other,,HxN,7_hxn,2018,June,other,0.02,8.26,7,one
6.6_n_JUN.CDF,0.588,OVOC,ester,C6H12O2,N,6_n,2018,June,"butanoic acid, ethyl ester",0.02,8.28,6,one
1.1_c_JUN.CDF,1.067,oMT,oMT,C10H18O,C,1_c,2018,June,eucalyptol,0.02,8.28,1,one
12.19_c_JUN.CDF,0.973,MT,MT,C10H16,C,19_c,2018,June,myrcene,0.02,8.28,19,one
6.6_n_JUN.CDF,1.48,oMT,oMT,,N,6_n,2018,June,omt,0.02,8.28,6,one
7.7_hxn_JUN.CDF,0.54,HC,Bz,C7H8,HxN,7_hxn,2018,June,bz,0.02,8.28,7,one
4.4_hxn_JUN.CDF,2.07,ST,ST,C15H24O,HxN,4_hxn,2018,June,ost,0.02,8.29,4,one
1.1_c_JUN.CDF,1.062,OVOC,oBz,C7H8O,C,1_c,2018,June,benzyl alcohol,0.02,8.29,1,one
4.4_hxn_JUN.CDF,1.898,ST,ST,C15H24,HxN,4_hxn,2018,June,a-farnesene,0.02,8.3,4,one
11.12_c_JUN.CDF,1.442,GLV,ester,C11H22O2,C,12_c,2018,June,"butanoic acid, 2-methyl-, hexyl ester",0.02,8.3,12,one
12.19_c_JUN.CDF,0.797,OVOC,ovoc,C6H14O2,C,19_c,2018,June,2-butoxy ethanol,0.02,8.31,19,one
1.1_c_JUN.CDF,1.764,OVOC,oBz,,C,1_c,2018,June,obz,0.02,8.31,1,one
12.19_c_JUN.CDF,1.608,HC,alkane,C16H34,C,19_c,2018,June,"2,2,4,4,6,8,8-heptamethyl-nonane",0.02,8.32,19,one
9.9_n_JUN.CDF,2.25,OVOC,ovoc,,N,9_n,2018,June,ovoc,0.02,8.32,9,one
2.2_h_JUN.CDF,1.599,oMT,oMT,C10H16O,H,2_h,2018,June,omt,0.02,8.32,2,one
11.12_c_JUN.CDF,2.165,oST,oST,C15H24O,C,12_c,2018,June,ost,0.02,8.33,12,one
1.1_c_JUN.CDF,1.374,HC,alkane,C12H26,C,1_c,2018,June,dodecane,0.02,8.33,1,one
4.4_hxn_JUN.CDF,1.764,OVOC,oBz,,HxN,4_hxn,2018,June,obz,0.02,8.33,4,one
1.1_c_JUN.CDF,0.943,OVOC,ovoc,,C,1_c,2018,June,ovoc,0.02,8.33,1,one
4.4_hxn_JUN.CDF,0.588,OVOC,ester,C6H12O2,HxN,4_hxn,2018,June,"butanoic acid, ethyl ester",0.02,8.33,4,one
1.1_c_JUN.CDF,0.844,HC,Bz,C9H12,C,1_c,2018,June,(1-methylethyl)benzene,0.02,8.33,1,one
9.9_n_JUN.CDF,0.735,OVOC,ester,C7H14O2,N,9_n,2018,June,"1-butanol, 3-methyl-, acetate",0.02,8.34,9,one
4.4_hxn_JUN.CDF,1.846,ST,ST,C15H24,HxN,4_hxn,2018,June,a-humulene,0.02,8.34,4,one
3.3_hxn_JUN.CDF,1.687,OVOC,aldehyde,C12H22O,HxN,3_hxn,2018,June,2-butyl-2-octenal,0.02,8.34,3,one
12.19_c_JUN.CDF,1.132,oMT,oMT,,C,19_c,2018,June,omt,0.02,8.35,19,one
11.12_c_JUN.CDF,1.077,OTHER,halogen,C6H4Cl2,C,12_c,2018,June,"1,4-dichloro-benzene",0.02,8.35,12,one
6.6_n_JUN.CDF,0.911,HC,alkane,,N,6_n,2018,June,alkane,0.02,8.35,6,one
9.9_n_JUN.CDF,1.846,ST,ST,C15H24,N,9_n,2018,June,a-humulene,0.02,8.36,9,one
9.9_n_JUN.CDF,1.48,oMT,oMT,,N,9_n,2018,June,omt,0.02,8.37,9,one
9.9_n_JUN.CDF,1.375,OVOC,oBz,C11H16O,N,9_n,2018,June,obz,0.02,8.37,9,one
7.7_hxn_JUN.CDF,1.093,HC,alkane,C10H20,HxN,7_hxn,2018,June,alkane,0.02,8.38,7,one
7.7_hxn_JUN.CDF,0.943,OVOC,ovoc,,HxN,7_hxn,2018,June,ovoc,0.02,8.38,7,one
6.6_n_JUN.CDF,2.148,oST,oST,C15H24O,N,6_n,2018,June,ost,0.02,8.38,6,one
2.2_h_JUN.CDF,1.34,oMT,oMT,C10H20O,H,2_h,2018,June,levomenthol,0.02,8.38,2,one
2.2_h_JUN.CDF,1.511,OVOC,ovoc,,H,2_h,2018,June,ovoc,0.02,8.39,2,one
1.1_c_JUN.CDF,0.973,MT,MT,C10H16,C,1_c,2018,June,myrcene,0.02,8.39,1,one
6.6_n_JUN.CDF,0.958,MT,MT,C10H16,N,6_n,2018,June,b-pinene,0.02,8.39,6,one
6.6_n_JUN.CDF,0.396,OVOC,ovoc,C4H8O2,N,6_n,2018,June,"1,3-dioxane",0.02,8.39,6,one
9.9_n_JUN.CDF,0.321,OVOC,ester,C4H8O2,N,9_n,2018,June,ethyl acetate,0.02,8.4,9,one
7.7_hxn_JUN.CDF,1.177,MT,MT,C10H16,HxN,7_hxn,2018,June,terpinolene,0.03,8.41,7,one
12.19_c_JUN.CDF,1.823,ST,ST,C15H24,C,19_c,2018,June,aromandendrene,0.03,8.41,19,one
3.3_hxn_JUN.CDF,1.986,oST,oST,C15H26O,HxN,3_hxn,2018,June,nerolidol,0.03,8.41,3,one
5.5_h_JUN.CDF,0.321,OVOC,ester,C4H8O2,H,5_h,2018,June,ethyl acetate,0.03,8.42,5,one
4.4_hxn_JUN.CDF,0.338,OVOC,furan,C4H8O,HxN,4_hxn,2018,June,tetrahydrofuran,0.03,8.42,4,one
